2023, 7, 8, 5, 15, 23, 4, 0,3.581231
2023, 7, 8, 5, 15, 24, 4, 0,3.57962
2023, 7, 8, 5, 15, 25, 4, 0,3.561895
2023, 7, 8, 5, 15, 26, 4, 0,3.560284
2023, 7, 8, 5, 15, 27, 4, 0,3.566729
2023, 7, 8, 5, 15, 28, 4, 0,3.563506
2023, 7, 8, 5, 15, 29, 4, 0,3.57962
2023, 7, 8, 5, 15, 30, 4, 0,3.560284
2023, 7, 8, 5, 15, 31, 4, 0,3.560284
2023, 7, 8, 5, 15, 32, 4, 0,3.565118
2023, 7, 8, 5, 15, 33, 4, 0,3.568341
2023, 7, 8, 5, 15, 34, 5, 0,3.565118
2023, 7, 8, 5, 15, 35, 5, 0,3.565118
2023, 7, 8, 5, 15, 36, 5, 0,3.574786
2023, 7, 8, 5, 15, 37, 5, 0,3.558672
2023, 7, 8, 5, 15, 38, 5, 0,3.565118
2023, 7, 8, 5, 15, 39, 5, 0,3.569952
2023, 7, 8, 5, 15, 40, 5, 0,3.573174
2023, 7, 8, 5, 15, 41, 5, 0,3.571563
2023, 7, 8, 5, 15, 42, 5, 0,3.574786
2023, 7, 8, 5, 15, 43, 5, 0,3.566729
2023, 7, 8, 5, 15, 44, 5, 0,3.558672
2023, 7, 8, 5, 15, 45, 5, 0,3.55545
2023, 7, 8, 5, 15, 46, 5, 0,3.55545
2023, 7, 8, 5, 15, 47, 5, 0,3.565118
2023, 7, 8, 5, 15, 48, 5, 0,3.55545
2023, 7, 8, 5, 15, 49, 6, 0,3.573174
2023, 7, 8, 5, 15, 50, 6, 0,3.568341
2023, 7, 8, 5, 15, 51, 6, 0,3.566729
2023, 7, 8, 5, 15, 52, 6, 0,3.561895
2023, 7, 8, 5, 15, 53, 6, 0,3.55545
2023, 7, 8, 5, 15, 54, 6, 0,3.563506
2023, 7, 8, 5, 15, 55, 6, 0,3.574786
2023, 7, 8, 5, 15, 56, 6, 0,3.55545
2023, 7, 8, 5, 15, 57, 6, 0,3.561895
2023, 7, 8, 5, 15, 58, 6, 0,3.557061
2023, 7, 8, 5, 15, 59, 6, 0,3.571563
2023, 7, 8, 5, 16, 0, 6, 0,3.553838
2023, 7, 8, 5, 16, 1, 6, 0,3.566729
2023, 7, 8, 5, 16, 2, 6, 0,3.566729
2023, 7, 8, 5, 16, 3, 6, 0,3.558672
2023, 7, 8, 5, 16, 4, 6, 0,3.568341
